,species,refseq_id,name,description,assembly_name,assembly_level,plasmid,hit_num,Full,A1_count,A2_count,Chitinase_count,Classification,TcB_count,TcC_count,TcdA1_count,all_hits
789,Chimaeribacter coloradensis,GCF_002858715.1,PJZH01,PJZH01,ASM285871v1,Contig,False,2,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded Chitinase_expanded
790,Mycobacterium attenuatum,GCF_900566065.1,UPHP01,UPHP01,LAUMK136,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
791,Trabulsiella odontotermitis,GCF_001188495.2,JNGI01,JNGI01,ASM118849v2,Contig,False,8,True,2.0,1.0,2.0,"['Single', 'Type1']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded
792,Microscilla marina,GCF_000169175.1,AAWS01,AAWS01,ASM16917v1,Contig,False,1,False,0.0,1.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,A2_expanded
793,Nocardia suismassiliense,GCF_900269665.1,OIFR01,OIFR01,PRJEB24498,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
794,Photorhabdus thracensis,GCF_001010285.1,NZ_CP011104.1,"NZ_CP011104.1 Photorhabdus thracensis strain DSM 15199 chromosome, complete genome",ASM101028v1,Complete Genome,False,24,True,10.0,5.0,1.0,"['Multiple', 'Type2b']",2.0,6.0,6.0,TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
795,Photorhabdus tasmaniensis,GCF_011189505.1,PUJU01,PUJU01,ASM1118950v1,Scaffold,False,18,True,6.0,4.0,3.0,"['Multiple', 'Type2a']",2.0,3.0,4.0,TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded
796,Dictyobacter aurantiacus,GCF_003967515.1,BIFQ01,BIFQ01,ASM396751v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
797,Candidatus Amoebophilus,GCF_000020565.1,NC_010830.1,"NC_010830.1 Candidatus Amoebophilus asiaticus 5a2, complete genome",ASM2056v1,Complete Genome,False,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
798,Pandoraea sputorum,GCF_902459795.1,CABPSR01,CABPSR01,LMG 31121,Contig,False,8,True,3.0,1.0,1.0,"['Multiple', 'Type2b']",1.0,2.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
799,Larkinella knui,GCF_003858645.1,RQJP01,RQJP01,ASM385864v1,Contig,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
800,Terracidiphilus gabretensis,GCF_001449115.1,LAIJ01,LAIJ01,ASM144911v1,Scaffold,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
801,Xenorhabdus khoisanae,GCF_001037465.1,LFCV01,LFCV01,ASM103746v1,Contig,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type1']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
802,Pseudomonas palleroniana,GCF_008801495.1,VZPQ01,VZPQ01,ASM880149v1,Contig,False,4,False,2.0,2.0,0.0,"['Multiple', 'Incomplete']",0.0,0.0,2.0,A2_expanded A2_expanded TcdA1_expanded TcdA1_expanded
803,Methyloglobulus morosus,GCF_000496735.2,AYLO01,AYLO01,MKO1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
804,Gallaecimonas xiamenensis,GCF_000299915.1,AMRI01,AMRI01,ASM29991v1,Contig,False,4,False,2.0,1.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded A1_expanded TcdA1_expanded Chitinase_expanded
805,Pseudomonas arsenicoxydans,GCF_900103875.1,NZ_LT629705.1,NZ_LT629705.1 Pseudomonas arsenicoxydans strain CECT 7543 chromosome I,IMG-taxon 2636416065 annotated assembly,Chromosome,False,5,False,2.0,1.0,0.0,"['Single', 'Incomplete']",0.0,2.0,1.0,A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
806,Actinokineospora bangkokensis,GCF_001940455.1,MKQR01,MKQR01,ASM194045v1,Scaffold,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
807,Bacillus megaterium,GCF_002565335.1,NUVY01,NUVY01,ASM256533v1,Scaffold,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
808,Neptunomonas phycophila,GCF_001922565.1,MRCJ01,MRCJ01,ASM192256v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
809,Klebsiella aerogenes,GCF_001058645.1,JUQG01,JUQG01,ASM105864v1,Scaffold,False,16,True,2.0,1.0,5.0,"['Single', 'Type1']",3.0,5.0,1.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded
810,Enterobacter genomosp.,GCF_001022965.1,LECZ01,LECZ01,ASM102296v1,Contig,False,14,True,1.0,1.0,1.0,"['Single', 'Type1']",1.0,10.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
811,Dehalobacterium formicoaceticum,GCF_002224645.1,NZ_CP022121.1,"NZ_CP022121.1 Dehalobacterium formicoaceticum strain DMC chromosome, complete genome",ASM222464v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
812,Pedobacter steynii,GCF_001721645.1,NZ_CP017141.1,"NZ_CP017141.1 Pedobacter steynii strain DX4 chromosome, complete genome",ASM172164v1,Complete Genome,False,12,True,3.0,2.0,1.0,"['Multiple', 'Type2b']",3.0,3.0,2.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
813,Actinospica robiniae,GCF_000504285.1,AZAN01,AZAN01,ASM50428v1,Scaffold,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
814,Paenibacillus peoriae,GCF_000236805.1,AGFX01,AGFX01,PPe03,Scaffold,False,2,False,1.0,1.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded TcdA1_expanded
815,Paenibacillus hemerocallicola,GCF_006265175.1,VDCQ01,VDCQ01,ASM626517v1,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
816,Burkholderia stabilis,GCF_004125865.1,QWEX01,QWEX01,ASM412586v1,Contig,False,34,True,5.0,6.0,2.0,"['Multiple', 'Type1']",12.0,9.0,5.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded
817,Kitasatospora sp.,GCF_001424875.1,LMCT01,LMCT01,Root107,Scaffold,False,4,False,0.0,0.0,4.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,Chitinase_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded
818,Pseudomonas asplenii,GCF_004346765.1,SMFW01,SMFW01,ASM434676v1,Contig,False,12,True,5.0,2.0,0.0,"['Multiple', 'Type2b']",1.0,4.0,3.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
819,bacterium endosymbiont,GCF_900127295.1,UEXE01,UEXE01,BTURTLESOX,Scaffold,False,53,True,0.0,1.0,0.0,"['Single', 'Type1']",1.0,51.0,0.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded
820,Sporocytophaga myxococcoides,GCF_000775915.1,BBLT01,BBLT01,ASM77591v1,Contig,False,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
821,Micromonospora saelicesensis,GCF_900091575.1,FMCR01,FMCR01,IMG-taxon 2622736537 annotated assembly,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
822,Mycobacterium angelicum,GCF_002086155.1,MVHE01,MVHE01,ASM208615v1,Contig,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
823,Micromonospora arida,GCF_003857035.1,QGSY01,QGSY01,ASM385703v1,Contig,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
824,Derxia gummosa,GCF_000482785.1,AXWS01,AXWS01,ASM48278v1,Scaffold,False,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded
825,Pseudomonas deceptionensis,GCF_900106095.1,FNUD01,FNUD01,IMG-taxon 2636416038 annotated assembly,Contig,False,8,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,3.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
826,Nitrosomonas communis,GCF_900114745.1,FOUB01,FOUB01,IMG-taxon 2675903043 annotated assembly,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
827,Amycolatopsis azurea,GCF_001995215.1,MUXN01,MUXN01,ASM199521v1,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
828,Mucilaginibacter gotjawali,GCF_002355435.1,NZ_AP017313.1,NZ_AP017313.1 Mucilaginibacter gotjawali strain SA3-7,ASM235543v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
829,Janthinobacterium sp.,GCF_001485665.1,FAOS01,FAOS01,Janthinobacterium sp. CG23_2,Contig,False,7,True,2.0,2.0,1.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
830,Aeromonas sp.,GCF_003061085.1,QAIP01,QAIP01,ASM306108v1,Scaffold,False,7,True,3.0,1.0,1.0,"['Multiple', 'Type2b']",1.0,1.0,2.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
831,Crocosphaera watsonii,GCF_001039615.1,CAQM01,CAQM01,WH0401_v1,Contig,False,4,False,1.0,1.0,0.0,"['Single', 'Incomplete']",2.0,0.0,0.0,TcB_expanded TcB_expanded A2_expanded A1_expanded
832,Burkholderia singularis,GCF_001523725.1,LOWA01,LOWA01,ASM152372v1,Contig,False,5,True,2.0,1.0,0.0,"['Single', 'Type2b', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
833,Pseudomonas simiae,GCF_000934565.1,NZ_CP010896.1,"NZ_CP010896.1 Pseudomonas simiae strain PCL1751 chromosome, complete genome",ASM93456v1,Complete Genome,False,7,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,2.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
834,Pseudomonas parafulva,GCF_003410295.1,NZ_CP031641.1,"NZ_CP031641.1 Pseudomonas parafulva strain JBCS1880 chromosome, complete genome",ASM341029v1,Complete Genome,False,8,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
835,Fulvivirga sp.,GCF_007097395.1,VKDC01,VKDC01,ASM709739v1,Scaffold,False,16,True,3.0,3.0,1.0,"['Multiple', 'Type1']",3.0,6.0,3.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
836,Nonomuraea candida,GCF_000725485.1,JOAG01,JOAG01,Doro.v1.0,Scaffold,False,7,True,0.0,2.0,3.0,"['Multiple', 'Type3']",1.0,1.0,0.0,TcB_expanded A2_expanded A2_expanded TcC_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded
837,Micromonospora orduensis,GCF_006228125.1,VDFY01,VDFY01,ASM622812v1,Contig,False,6,True,1.0,2.0,0.0,"['Multiple', 'Type3']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded
838,Pseudanabaena sp.,GCF_000332175.1,ALVK01,ALVK01,ASM33217v1,Scaffold,False,14,True,4.0,3.0,0.0,"['Multiple', 'Type2b']",4.0,3.0,3.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
839,Glycomyces dulcitolivorans,GCF_003265355.1,QFRW01,QFRW01,ASM326535v1,Scaffold,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
840,Paenibacillus kobensis,GCF_004000825.1,BILZ01,BILZ01,ASM400082v1,Contig,False,7,True,2.0,1.0,2.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded
841,Photobacterium sp.,GCF_001310455.1,BAXG01,BAXG01,ASM131045v1,Contig,False,7,True,1.0,2.0,1.0,"['Multiple', 'Type1']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
842,Nitrobacter vulgaris,GCF_002028545.1,MWPQ01,MWPQ01,ASM202854v1,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
843,Chromobacterium violaceum,GCF_001953795.1,MQZX01,MQZX01,ASM195379v1,Contig,False,6,True,2.0,1.0,1.0,"['Single', 'Type1', 'Simple', 'Skip']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded Chitinase_expanded
844,Enterovibrio sp.,GCF_004116385.1,PEIB01,PEIB01,CAIM600T.1,Scaffold,False,3,False,0.0,0.0,2.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded Chitinase_expanded Chitinase_expanded
845,Micromonospora arborensis,GCF_003205615.1,PYBV01,PYBV01,ASM320561v1,Scaffold,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
846,Persicimonas caeni,GCF_007993775.1,NZ_CP042468.1,"NZ_CP042468.1 Persicimonas caeni strain YN101 chromosome, complete genome",ASM799377v1,Complete Genome,False,10,True,1.0,2.0,0.0,"['Multiple', 'Type3']",2.0,5.0,1.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
847,Marinomonas posidonica,GCF_000214215.1,NC_015559.1,"NC_015559.1 Marinomonas posidonica IVIA-Po-181, complete sequence",ASM21421v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
848,Aquimarina aggregata,GCF_001632745.1,LQRT01,LQRT01,ASM163274v1,Contig,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
849,Pseudomonas mandelii,GCF_004364415.1,SOCV01,SOCV01,ASM436441v1,Scaffold,False,7,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
850,Chondromyces apiculatus,GCF_000601485.1,ASRX01,ASRX01,Chondromyces apiculatus DSM 436 genome assembly,Contig,False,14,True,1.0,1.0,1.0,"['Single', 'Type3']",6.0,5.0,1.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
851,Yersinia pseudotuberculosis,GCF_008693365.1,NZ_CP044064.1,"NZ_CP044064.1 Yersinia pseudotuberculosis strain FDAARGOS_665 chromosome, complete genome",ASM869336v1,Complete Genome,False,12,True,2.0,1.0,0.0,"['Multiple', 'Type1']",4.0,5.0,2.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
852,Kribbella antibiotica,GCF_004349055.1,SMKX01,SMKX01,ASM434905v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
853,Pseudobacteroides cellulosolvens,GCF_001262605.1,LGTC01,LGTC01,ASM126260v1,Contig,False,2,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,1.0,0.0,TcB_expanded TcC_expanded
854,Pedobacter lusitanus,GCF_000832545.1,JXRA01,JXRA01,ASM83254v1,Contig,False,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
855,Streptomyces alboniger,GCF_008704395.1,NZ_CP023695.1,"NZ_CP023695.1 Streptomyces alboniger strain ATCC 12461 chromosome, complete genome",ASM870439v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
856,Arundinibacter roseus,GCF_004348825.1,SMJU01,SMJU01,ASM434882v1,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
857,Vibrio jasicida,GCF_002930045.1,PKNM01,PKNM01,ASM293004v1,Scaffold,False,6,True,1.0,1.0,2.0,"['Single', 'Type1', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded Chitinase_expanded Chitinase_expanded TcdA1_expanded
858,Pantoea rodasii,GCF_002811195.1,PIQI01,PIQI01,ASM281119v1,Contig,False,5,True,2.0,1.0,0.0,"['Single', 'Type1', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
859,Asanoa hainanensis,GCF_900188485.1,FZPH01,FZPH01,IMG-taxon 2675903059 annotated assembly,Scaffold,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded Chitinase_expanded TcdA1_expanded
860,Desulfotomaculum reducens,GCF_000016165.1,NC_009253.1,"NC_009253.1 Desulfotomaculum reducens MI-1, complete genome",ASM1616v1,Complete Genome,False,5,True,2.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
861,Calothrix sp.,GCF_000331305.1,ALVJ01,ALVJ01,ASM33130v1,Scaffold,False,2,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,1.0,0.0,TcB_expanded TcC_expanded
862,Granulibacter bethesdensis,GCF_000576085.2,NZ_CP003181.2,"NZ_CP003181.2 Granulibacter bethesdensis strain NIH3.1 chromosome, complete genome",ASM57608v2,Complete Genome,False,5,True,2.0,1.0,0.0,"['Single', 'Type2b', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
863,Pseudomonas saxonica,GCF_007858365.1,VFIO01,VFIO01,ASM785836v1,Contig,False,6,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
864,Desulfosporosinus sp.,GCF_001707885.1,MASS01,MASS01,ASM170788v1,Contig,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
865,Bradyrhizobium oligotrophicum,GCF_000344805.1,NC_020453.1,"NC_020453.1 Bradyrhizobium oligotrophicum S58, complete genome",ASM34480v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
866,Trinickia symbiotica,GCF_003028655.1,PYUC01,PYUC01,ASM302865v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type1', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
867,Peribacillus simplex,GCF_007679575.1,VEGT01,VEGT01,ASM767957v1,Scaffold,False,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
868,Pseudomonas kribbensis,GCF_003352185.1,NZ_CP029608.1,"NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome",ASM335218v1,Complete Genome,False,6,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
869,Crenothrix polyspora,GCF_900163745.1,FUKJ01,FUKJ01,ASM90016374v1,Contig,False,5,True,1.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,1.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded
870,Photorhabdus australis,GCF_000711895.1,JONO01,JONO01,ASM71189v1,Scaffold,False,32,True,12.0,6.0,3.0,"['Multiple', 'Type2a']",6.0,5.0,9.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
871,Corallococcus exercitus,GCF_003611585.1,RAVW01,RAVW01,ASM361158v1,Contig,False,3,False,1.0,1.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded Chitinase_expanded TcdA1_expanded
872,Flavilitoribacter nigricans,GCF_002646595.1,PDUD01,PDUD01,ASM264659v1,Contig,False,6,True,1.0,2.0,1.0,"['Multiple', 'Type3']",1.0,1.0,1.0,TcB_expanded A2_expanded A2_expanded TcC_expanded Chitinase_expanded TcdA1_expanded
873,Fibrobacter succinogenes,GCF_000146505.1,NC_017448.1,"NC_017448.1 Fibrobacter succinogenes subsp. succinogenes S85, complete sequence",ASM14650v1,Complete Genome,False,6,True,1.0,1.0,0.0,"['Single', 'Type3']",2.0,2.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
874,Actinocorallia populi,GCF_002995495.1,PVZV01,PVZV01,ASM299549v1,Scaffold,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
875,Micromonospora sagamiensis,GCF_007829995.1,VLLP01,VLLP01,ASM782999v1,Contig,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
876,Rhodoligotrophos appendicifer,GCF_007474605.1,VHKL01,VHKL01,ASM747460v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
877,Streptomyces stelliscabiei,GCF_001189035.1,JPPZ01,JPPZ01,ASM118903v1,Scaffold,False,8,True,2.0,2.0,0.0,"['Multiple', 'Type1']",3.0,1.0,2.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
